ID,Semester,NPM,JadwalID,UTS,UAS,NilaiAkhir,NilaiHuruf,approval
7003,7,21140023,1041,80,97,87.80,A,1
7003,6,21140023,1041,80,97,87.80,A,1
7004,4,12140001,1002,78,79.73,80.20,A-,1
7004,4,12140001,1002,78,79.73,80.20,A-,1
7005,4,12140007,1002,78,77.3,78.00,B+,1
7005,4,12140007,1002,78,77.3,78.00,B+,1
7006,4,12140008,1002,85,83.16,82.80,A-,1
7006,4,12140008,1002,85,83.16,82.80,A-,1
7007,4,11140005,1001,85,87.29,86.10,A,1
7007,4,11140005,1001,85,87.29,86.10,A,1
7008,4,11140006,1001,85,86.75,84.20,A-,1
7008,4,11140006,1001,85,86.75,84.20,A-,1
7009,4,11140007,1001,85,87.46,86.20,A,1
7009,4,11140007,1001,85,87.46,86.20,A,1
7010,4,11140008,1001,85,79.17,77.00,B+,1
7010,4,11140008,1001,85,79.17,77.00,B+,1
7011,4,11140010,1001,78,80.10,81.40,A-,1
7011,4,11140010,1001,78,80.10,81.40,A-,1
7012,4,11140012,1001,78,74.27,76.50,B+,1
7012,4,11140012,1001,78,74.27,76.50,B+,1
7013,4,11140013,1001,78,81.50,81.10,A-,1
7013,4,11140013,1001,78,81.50,81.10,A-,1
7014,4,11140014,1001,78,77.93,78.30,B+,1
7014,4,11140014,1001,78,77.93,78.30,B+,1
7015,4,11140015,1001,85,89.46,87.60,A,1
7015,4,11140015,1001,85,89.46,87.60,A,1
7016,4,11140018,1001,85,86.71,85.80,A,1
7016,4,11140018,1001,85,86.71,85.80,A,1
7017,4,11140019,1001,78,82.10,83.40,A-,1
7017,4,11140019,1001,78,82.10,83.40,A-,1
7018,4,11140021,1001,85,84.29,83.60,A-,1
7018,4,11140021,1001,85,84.29,83.60,A-,1
7019,4,11140022,1001,85,87.25,85.50,A,1
7019,4,11140022,1001,85,87.25,85.50,A,1
7020,4,11140023,1001,78,80.20,80.50,A-,1
7020,4,11140023,1001,78,80.20,80.50,A-,1
7021,4,11140024,1001,85,81.67,78.30,B+,1
7021,4,11140024,1001,85,81.67,78.30,B+,1
7022,4,11140025,1001,85,86.82,84.50,A-,1
7022,4,11140025,1001,85,86.82,84.50,A-,1
7023,4,11140030,1001,78,74.33,75.50,B+,1
7023,4,11140030,1001,78,74.33,75.50,B+,1
7024,4,11140031,1001,78,72.40,74.60,B,1
7024,4,11140031,1001,78,72.40,74.60,B,1
7025,4,11140032,1001,78,80.33,81.50,A-,1
7025,4,11140032,1001,78,80.33,81.50,A-,1
7027,4,11140036,1001,78,83,83.90,A-,1
7027,4,11140036,1001,78,83,83.90,A-,1
7028,4,21140001,1037,59,0,30.80,E,1
7029,4,21140006,1037,84,88,85.70,A,1
7030,4,21140008,1037,69.67,67.50,72.30,B,1
7031,4,21140011,1037,56,59.75,60.70,C+,1
7032,4,21140013,1037,,,0.00,E,1
7033,4,21140014,1037,60.2,0,31.20,E,1
7034,4,21140023,1037,67.5,62.65,65.50,B-,1
7035,1,21140001,880,85,76,80.80,A-,1
7035,6,21140001,880,85,76,80.80,A-,1
7035,4,21140001,880,85,76,80.80,A-,1
7035,6,21140001,880,85,76,80.80,A-,1
7036,1,21140005,880,72,78,76.80,B+,1
7036,6,21140005,880,72,78,76.80,B+,1
7036,4,21140005,880,72,78,76.80,B+,1
7036,6,21140005,880,72,78,76.80,B+,1
7037,1,21140006,880,98,90,90.10,A,1
7037,6,21140006,880,98,90,90.10,A,1
7037,4,21140006,880,98,90,90.10,A,1
7037,6,21140006,880,98,90,90.10,A,1
7038,1,21140008,880,86,89,85.40,A,1
7038,6,21140008,880,86,89,85.40,A,1
7038,4,21140008,880,86,89,85.40,A,1
7038,6,21140008,880,86,89,85.40,A,1
7039,1,21140009,880,66,70,72.80,B,1
7039,6,21140009,880,66,70,72.80,B,1
7039,4,21140009,880,66,70,72.80,B,1
7039,6,21140009,880,66,70,72.80,B,1
7040,1,21140013,880,78,79,79.00,B+,1
7040,6,21140013,880,78,79,79.00,B+,1
7040,4,21140013,880,78,79,79.00,B+,1
7040,6,21140013,880,78,79,79.00,B+,1
7041,1,21140014,880,83,87,86.70,A,1
7041,6,21140014,880,83,87,86.70,A,1
7041,4,21140014,880,83,87,86.70,A,1
7041,6,21140014,880,83,87,86.70,A,1
7042,1,21140023,880,88,80,82.40,A-,1
7042,6,21140023,880,88,80,82.40,A-,1
7042,4,21140023,880,88,80,82.40,A-,1
7042,6,21140023,880,88,80,82.40,A-,1
7043,4,21140001,879,51.67,27.50,39.70,E,1
7045,4,21140008,879,98.33,90.00,94.70,A,1
7046,4,21140011,879,46.67,56.25,36.50,E,1
7047,4,21140023,879,78.33,92.50,87.70,A,1
7048,4,21140006,860,90.29,87.09,87.70,A,1
7049,4,21140008,860,75.05,77.28,76.80,B+,1
7050,4,21140011,860,57.91,74.28,69.80,B-,1
7051,4,21140013,860,60.53,77.11,72.20,B,1
7052,4,21140014,860,,,0.00,E,1
7053,4,21140023,860,62.66,81.92,76.60,B+,1
7054,4,21140001,849,53,47,50.00,D,1
7055,4,21140006,849,94,87,88.80,A,1
7056,4,21140008,849,74,70,73.30,B,1
7057,4,21140013,849,72,69,68.80,B-,1
7058,4,21140014,849,50,66,55.60,D,1
7059,4,21140023,849,86,65,75.30,B+,1
7060,4,21140006,867,95,80,88.83,A,1
7060,2,21140006,867,95,80,88.83,A,1
7061,4,21140008,867,85,66,80.64,A-,1
7061,2,21140008,867,85,66,80.64,A-,1
7062,4,21140013,867,90,77,81.66,A-,1
7062,2,21140013,867,90,77,81.66,A-,1
7063,4,21140001,855,56,70,59.10,C,1
7064,4,21140006,855,95,80,85.40,A,1
7065,4,21140008,855,60,70,68.20,B-,1
7066,4,21140011,855,49,50,50.65,D,1
7067,4,21140013,855,74,80,69.10,B-,1
7068,4,21140014,855,53,70,57.25,C,1
7069,4,21140023,855,79,75,74.10,B,1
7070,4,21140011,849,53,49,44.70,D,1
7077,4,11140011,1001,,,0.00,E,1
7077,4,11140011,1001,,,0.00,E,1
7078,4,11140011,974,,,0.00,E,1
7078,4,11140011,974,,,0.00,E,1
7079,4,11140011,999,,,0.00,E,1
7079,4,11140011,999,,,0.00,E,1
7079,4,11140011,999,,,0.00,E,1
7080,4,11140011,976,,,0.00,E,1
7080,4,11140011,976,,,0.00,E,1
7080,4,11140011,976,,,0.00,E,1
7081,4,11140011,1043,,,0.00,E,1
7081,7,11140011,1043,,,0.00,E,1
7081,6,11140011,1043,,,0.00,E,1
7082,4,11140011,1010,,,0.00,E,1
7082,4,11140011,1010,,,0.00,E,1
7083,4,11140011,982,,,0.00,E,1
7129,2,21140009,1050,0,0,3.00,E,1
7132,2,21140005,1061,44,,19.30,E,1
7133,2,21140009,1061,68,,27.70,E,1
7137,2,21140005,1062,45,,0.00,E,1
7138,2,21140009,1062,45,,0.00,E,1
7153,4,11140030,1010,65,80,77.70,B+,1
7153,4,11140030,1010,65,80,77.70,B+,1
7154,4,11140036,1010,60,70,68.00,B-,1
7154,4,11140036,1010,60,70,68.00,B-,1
7164,4,21140003,1037,,,0.00,E,1
7165,4,21140004,1037,71.67,80.50,76.50,B+,1
7166,4,21140003,855,56,80,56.10,C,1
7167,4,21140004,855,65,70,70.50,B,1
7168,4,21140004,849,76,86,80.70,A-,1
7169,4,21140004,860,86.68,80.44,81.90,A-,1
7170,4,21140004,879,90.00,92.50,89.50,A,1
7171,4,21140004,867,80,90,86.37,A,1
7171,2,21140004,867,80,90,86.37,A,1
7172,4,21140003,1041,80,95,86.70,A,1
7172,7,21140003,1041,80,95,86.70,A,1
7172,6,21140003,1041,80,95,86.70,A,1
7173,4,21140004,1041,87,96,89.20,A,1
7173,7,21140004,1041,87,96,89.20,A,1
7173,6,21140004,1041,87,96,89.20,A,1
7174,1,21140003,880,65,86,78.60,B+,1
7174,6,21140003,880,65,86,78.60,B+,1
7174,4,21140003,880,65,86,78.60,B+,1
7174,6,21140003,880,65,86,78.60,B+,1
7175,1,21140004,880,81,86,83.40,A-,1
7175,6,21140004,880,81,86,83.40,A-,1
7175,4,21140004,880,81,86,83.40,A-,1
7175,6,21140004,880,81,86,83.40,A-,1
7176,4,11140031,1043,80,98,86.40,A,1
7176,7,11140031,1043,80,98,86.40,A,1
7176,6,11140031,1043,80,98,86.40,A,1
7200,4,21140006,879,96.67,92.50,96.00,A,1
7243,4,22140005,956,,,0.00,E,1
7244,4,22140005,951,66,90.2,80.25,A-,1
7245,4,22140005,961,,,0.00,E,1
7246,4,22140005,955,60,0,37.37,E,1
7247,4,22140005,1044,58,63,65.45,B-,1
7271,4,11140031,1010,60,60,63.00,C+,1
7271,4,11140031,1010,60,60,63.00,C+,1
7309,4,21140010,1041,,,0.00,E,1
7309,7,21140010,1041,,,0.00,E,1
7309,6,21140010,1041,,,0.00,E,1
7310,1,21140010,880,,,0.00,E,1
7310,6,21140010,880,,,0.00,E,1
7310,4,21140010,880,,,0.00,E,1
7310,6,21140010,880,,,0.00,E,1
7311,4,21140010,860,,,0.00,E,1
7312,4,21140010,855,,,0.00,E,1
7313,2,21140010,1050,,,0.00,E,1
7314,4,11140038,982,70,95,85.30,A,1
7315,4,11140038,976,80,80,81.00,A-,1
7315,4,11140038,976,80,80,81.00,A-,1
7315,4,11140038,976,80,80,81.00,A-,1
7316,4,11140038,999,77.91,68.87,73.70,B,1
7316,4,11140038,999,77.91,68.87,73.70,B,1
7316,4,11140038,999,77.91,68.87,73.70,B,1
7317,4,11140038,988,85,91,86.60,A,1
7317,4,11140038,988,85,91,86.60,A,1
7318,4,11140038,1001,78,82.77,83.70,A-,1
7318,4,11140038,1001,78,82.77,83.70,A-,1
7319,4,11140038,1010,75,65,70.00,B,1
7319,4,11140038,1010,75,65,70.00,B,1
7320,4,11140038,1043,80,97,87.80,A,1
7320,7,11140038,1043,80,97,87.80,A,1
7320,6,11140038,1043,80,97,87.80,A,1
7321,4,11140020,982,75,95,85.00,A,1
7322,4,11140020,976,83,81,82.40,A-,1
7322,4,11140020,976,83,81,82.40,A-,1
7322,4,11140020,976,83,81,82.40,A-,1
7323,4,11140020,999,90,77.82,81.80,A-,1
7323,4,11140020,999,90,77.82,81.80,A-,1
7323,4,11140020,999,90,77.82,81.80,A-,1
7324,4,11140020,988,85,74,81.65,A-,1
7324,4,11140020,988,85,74,81.65,A-,1
7325,4,11140020,1001,85,89,88.60,A,1
7325,4,11140020,1001,85,89,88.60,A,1
7326,4,11140020,1010,70,85,79.70,B+,1
7326,4,11140020,1010,70,85,79.70,B+,1
7327,4,11140020,1043,85,96,87.90,A,1
7327,7,11140020,1043,85,96,87.90,A,1
7327,6,11140020,1043,85,96,87.90,A,1
7357,4,11140032,1010,50,45,56.30,C,1
7357,4,11140032,1010,50,45,56.30,C,1
7365,4,11140034,1007,65,55,67.50,B-,1
7366,4,11140034,976,80,80,81.00,A-,1
7366,4,11140034,976,80,80,81.00,A-,1
7366,4,11140034,976,80,80,81.00,A-,1
7367,4,11140034,999,73.91,63.62,69.60,B-,1
7367,4,11140034,999,73.91,63.62,69.60,B-,1
7367,4,11140034,999,73.91,63.62,69.60,B-,1
7368,4,11140034,1001,78,72,73.40,B,1
7368,4,11140034,1001,78,72,73.40,B,1
7369,4,11140034,1010,50,60,56.50,C,1
7369,4,11140034,1010,50,60,56.50,C,1
7384,4,22140010,1042,80,80,80.70,A-,1
7384,7,22140010,1042,80,80,80.70,A-,1
7384,6,22140010,1042,80,80,80.70,A-,1
7391,3,31140011,751,85,85,85.00,A,1
7392,3,31140011,750,82,78,71.61,B,1
7393,3,31140015,751,85,90,88.25,A,1
7394,3,31140020,751,95,95,95.00,A,1
7395,3,31140015,750,76,76,66.12,B-,1
7396,3,31140020,750,54,68,61.06,C+,1
7397,4,21140007,855,84,75,78.50,B+,1
7398,4,21140007,849,86,85,83.10,A-,1
7399,4,21140007,1037,69.33,71.75,70.60,B,1
7400,4,21140007,860,72.95,82.26,79.90,B+,1
7401,4,21140007,879,95.33,80.63,86.60,A,1
7402,4,21140007,1041,85,98,89.40,A,1
7402,7,21140007,1041,85,98,89.40,A,1
7402,6,21140007,1041,85,98,89.40,A,1
7403,1,21140007,880,84,88,84.80,A-,1
7403,6,21140007,880,84,88,84.80,A-,1
7403,4,21140007,880,84,88,84.80,A-,1
7403,6,21140007,880,84,88,84.80,A-,1
7409,4,22140006,959,30,45,44.25,D,1
7410,4,22140006,1044,74,85,79.25,B+,1
7411,4,22140006,954,50,30,51.00,D,1
7412,4,22140006,956,45.5,55,67.30,B-,1
7413,4,22140006,951,68,23.8,62.80,C+,1
7414,4,22140006,961,65,85,81.38,A-,1
7415,4,22140006,955,65,77,70.23,B,1
7431,1,21140012,880,88,80,82.70,A-,1
7431,6,21140012,880,88,80,82.70,A-,1
7431,4,21140012,880,88,80,82.70,A-,1
7431,6,21140012,880,88,80,82.70,A-,1
7432,4,21140012,849,72,53,66.20,B-,1
7433,4,21140012,855,62,70,67.40,B-,1
7434,4,21140012,1039,60.67,66.50,64.20,C+,1
7435,4,21140012,860,58.74,84.51,76.70,B+,1
7436,4,21140012,879,87.67,66.25,78.00,B+,1
7437,3,31140021,750,84,76,81.32,A-,1
7438,3,31140021,755,90,90,90.00,A,1
7443,4,22140009,1044,74,78,76.30,B+,1
7444,4,22140009,959,50,55,56.20,C,1
7446,4,22140009,956,64,55,72.80,B,1
7447,4,22140009,951,50,48.5,65.22,B-,1
7448,4,22140009,954,64,50,65.20,B-,1
7449,4,22140009,961,78,85,86.30,A,1
7450,4,22140009,955,95,85,87.05,A,1
7451,4,11140035,982,70,70,70.00,B,1
7452,4,11140035,974,77,74,77.35,B+,1
7452,4,11140035,974,77,74,77.35,B+,1
7453,4,11140035,1001,78,80.93,81.80,A-,1
7453,4,11140035,1001,78,80.93,81.80,A-,1
7454,4,11140035,999,74.16,87.37,81.80,A-,1
7454,4,11140035,999,74.16,87.37,81.80,A-,1
7454,4,11140035,999,74.16,87.37,81.80,A-,1
7455,4,11140035,976,77,80,80.10,A-,1
7455,4,11140035,976,77,80,80.10,A-,1
7455,4,11140035,976,77,80,80.10,A-,1
7456,4,11140035,1010,60,70,66.50,B-,1
7456,4,11140035,1010,60,70,66.50,B-,1
7457,4,11140035,1043,80,97,88.30,A,1
7457,7,11140035,1043,80,97,88.30,A,1
7457,6,11140035,1043,80,97,88.30,A,1
7458,4,31140005,941,55,67,55.30,D,1
7461,4,31140014,941,63,91,81.80,A-,1
7462,4,31140001,943,49,60,56.10,C,1
7463,4,31140002,943,81,65,70.60,B,1
7464,4,31140003,943,55,51,52.40,D,1
7465,4,31140008,943,60,62,61.30,C+,1
7466,4,31140009,943,96,95,95.30,A,1
7467,4,31140010,943,65,81,75.40,B+,1
7468,4,31140012,943,60,67,64.50,C+,1
7469,4,31140017,943,55,40,45.20,D,1
7470,4,31140023,943,39,59,52.00,D,1
7471,4,31140037,943,41,40,40.30,D,1
7472,4,31140005,887,0,45,20.25,E,1
7475,4,31140014,887,44,80,64.65,C+,1
7476,4,31140001,1047,47,61,59.33,C,1
7477,4,31140002,1047,72,63,72.90,B,1
7478,4,31140003,1047,0,41,21.41,E,1
7479,4,31140008,1047,52,56,53.70,D,1
7480,4,31140009,1047,98,79,79.50,B+,1
7481,4,31140010,1047,86,78,70.96,B,1
7482,4,31140012,1047,62,49,50.92,D,1
7483,4,31140017,1047,,,0.00,E,1
7484,4,31140023,1047,62,66,58.23,C,1
7485,4,31140037,1047,56,49,48.30,D,1
7486,4,31140001,990,75,94,86.80,A,1
7486,4,31140001,990,75,94,86.80,A,1
7486,4,31140001,990,75,94,86.80,A,1
7487,4,31140002,990,87,93,89.40,A,1
7487,4,31140002,990,87,93,89.40,A,1
7487,4,31140002,990,87,93,89.40,A,1
7488,4,31140003,990,83,82,82.50,A-,1
7488,4,31140003,990,83,82,82.50,A-,1
7488,4,31140003,990,83,82,82.50,A-,1
7489,4,31140005,990,79,86,82.70,A-,1
7489,4,31140005,990,79,86,82.70,A-,1
7489,4,31140005,990,79,86,82.70,A-,1
7490,4,31140008,990,85,98,91.60,A,1
7490,4,31140008,990,85,98,91.60,A,1
7490,4,31140008,990,85,98,91.60,A,1
7491,4,31140009,990,85,97,91.40,A,1
7491,4,31140009,990,85,97,91.40,A,1
7491,4,31140009,990,85,97,91.40,A,1
7492,4,31140010,990,80,94,88.10,A,1
7492,4,31140010,990,80,94,88.10,A,1
7492,4,31140010,990,80,94,88.10,A,1
7494,4,31140012,990,92,96,92.90,A,1
7494,4,31140012,990,92,96,92.90,A,1
7494,4,31140012,990,92,96,92.90,A,1
7496,4,31140014,990,79,92,86.90,A,1
7496,4,31140014,990,79,92,86.90,A,1
7496,4,31140014,990,79,92,86.90,A,1
7497,4,31140017,990,80,82,81.20,A-,1
7497,4,31140017,990,80,82,81.20,A-,1
7497,4,31140017,990,80,82,81.20,A-,1
7498,4,31140023,990,79,83,81.20,A-,1
7498,4,31140023,990,79,83,81.20,A-,1
7498,4,31140023,990,79,83,81.20,A-,1
7499,4,31140037,990,82,93,87.80,A,1
7499,4,31140037,990,82,93,87.80,A,1
7499,4,31140037,990,82,93,87.80,A,1
7500,4,31140001,896,85,77.5,81.20,A-,1
7500,4,31140001,896,85,77.5,81.20,A-,1
7500,4,31140001,896,85,77.5,81.20,A-,1
7501,4,31140002,896,80,80,80.40,A-,1
7501,4,31140002,896,80,80,80.40,A-,1
7501,4,31140002,896,80,80,80.40,A-,1
7502,4,31140003,896,80,85,82.50,A-,1
7502,4,31140003,896,80,85,82.50,A-,1
7502,4,31140003,896,80,85,82.50,A-,1
7503,4,31140005,896,80,85,82.50,A-,1
7503,4,31140005,896,80,85,82.50,A-,1
7503,4,31140005,896,80,85,82.50,A-,1
7504,4,31140008,896,95,86.91,88.90,A,1
7504,4,31140008,896,95,86.91,88.90,A,1
7504,4,31140008,896,95,86.91,88.90,A,1
7505,4,31140009,896,95,89.3,90.90,A,1
7505,4,31140009,896,95,89.3,90.90,A,1
7505,4,31140009,896,95,89.3,90.90,A,1
7506,4,31140010,896,80,84.6,83.90,A-,1
7506,4,31140010,896,80,84.6,83.90,A-,1
7506,4,31140010,896,80,84.6,83.90,A-,1
7508,4,31140012,896,95,89.3,90.90,A,1
7508,4,31140012,896,95,89.3,90.90,A,1
7508,4,31140012,896,95,89.3,90.90,A,1
7510,4,31140014,896,85,77.5,80.60,A-,1
7510,4,31140014,896,85,77.5,80.60,A-,1
7510,4,31140014,896,85,77.5,80.60,A-,1
7511,4,31140017,896,80,85,83.50,A-,1
7511,4,31140017,896,80,85,83.50,A-,1
7511,4,31140017,896,80,85,83.50,A-,1
7512,4,31140023,896,80,80,80.00,A-,1
7512,4,31140023,896,80,80,80.00,A-,1
7512,4,31140023,896,80,80,80.00,A-,1
7513,4,31140037,896,80,82.9,82.40,A-,1
7513,4,31140037,896,80,82.9,82.40,A-,1
7513,4,31140037,896,80,82.9,82.40,A-,1
7514,4,31140001,934,80,80,79.10,B+,1
7515,4,31140002,934,95,90,92.00,A,1
7516,4,31140003,934,80,85,81.40,A-,1
7517,4,31140005,934,80,85,81.70,A-,1
7518,4,31140008,934,100,95,96.10,A,1
7519,4,31140009,934,95,95,94.70,A,1
7520,4,31140010,934,85,90,87.60,A,1
7522,4,31140012,934,100,95,95.50,A,1
7524,4,31140014,934,85,90,87.60,A,1
7525,4,31140017,934,80,85,82.00,A-,1
7526,4,31140023,934,85,85,82.90,A-,1
7527,4,31140037,934,85,85,85.60,A,1
7528,4,31140001,935,72,93,82.40,A-,1
7529,4,31140002,935,80,87,85.40,A,1
7530,4,31140003,935,65,88,77.20,B+,1
7531,4,31140005,935,65,87,80.20,A-,1
7532,4,31140008,935,85,87,88.20,A,1
7533,4,31140009,935,97,91,84.10,A-,1
7534,4,31140010,935,87,83,87.20,A,1
7536,4,31140012,935,90,91,91.30,A,1
7538,4,31140014,935,74,93,85.70,A,1
7539,4,31140017,935,75,88,81.50,A-,1
7540,4,31140023,935,83,77,83.30,A-,1
7541,4,31140037,935,83,86,87.40,A,1
7542,4,31140001,916,60,85,77.70,B+,1
7543,4,31140002,916,68,80,79.70,B+,1
7544,4,31140003,916,60,79,70.50,B,1
7545,4,31140005,916,65,65,69.20,B-,1
7546,4,31140008,916,80,89,87.90,A,1
7547,4,31140009,916,78,90,87.00,A,1
7548,4,31140010,916,70,88,81.70,A-,1
7550,4,31140012,916,80,89,86.70,A,1
7552,4,31140014,916,65,79,77.10,B+,1
7553,4,31140017,916,60,70,69.50,B-,1
7554,4,31140023,916,68,76,73.80,B,1
7555,4,31140037,916,78,79,82.50,A-,1
7562,4,31140004,1047,73,62,56.77,C,1
7563,4,31140020,1047,67,42,47.67,D,1
7564,4,31140021,1047,49,65,52.73,D,1
7565,4,31140004,990,80,88,84.20,A-,1
7565,4,31140004,990,80,88,84.20,A-,1
7565,4,31140004,990,80,88,84.20,A-,1
7566,4,31140020,990,95,85,87.60,A,1
7566,4,31140020,990,95,85,87.60,A,1
7566,4,31140020,990,95,85,87.60,A,1
7567,4,31140021,990,90,95,91.50,A,1
7567,4,31140021,990,90,95,91.50,A,1
7567,4,31140021,990,90,95,91.50,A,1
7568,4,31140004,896,75,80.5,78.30,B+,1
7568,4,31140004,896,75,80.5,78.30,B+,1
7568,4,31140004,896,75,80.5,78.30,B+,1
7569,4,31140020,896,65,92.08,83.30,A-,1
7569,4,31140020,896,65,92.08,83.30,A-,1
7569,4,31140020,896,65,92.08,83.30,A-,1
7570,4,31140021,896,95,86.91,89.10,A,1
7570,4,31140021,896,95,86.91,89.10,A,1
7570,4,31140021,896,95,86.91,89.10,A,1
7571,4,31140004,934,85,90,85.20,A,1
7572,4,31140020,934,85,90,86.10,A,1
7573,4,31140021,934,85,90,87.60,A,1
7574,4,31140004,935,80,77,80.20,A-,1
7575,4,31140020,935,72,88,82.00,A-,1
7576,4,31140021,935,81,88,86.80,A,1
7577,4,31140004,916,60,85,74.70,B,1
7578,4,31140020,916,72,98,83.50,A-,1
7579,4,31140021,916,68,92,83.60,A-,1
7580,4,31140004,943,36,61,52.20,D,1
7581,4,31140020,943,37,47,43.50,D,1
7582,4,31140021,943,37,65,55.20,D,1
7583,4,31140022,887,0,72,31.00,E,1
7584,4,31140022,990,78,80,79.40,B+,1
7584,4,31140022,990,78,80,79.40,B+,1
7584,4,31140022,990,78,80,79.40,B+,1
7585,4,31140022,896,80,85,82.10,A-,1
7585,4,31140022,896,80,85,82.10,A-,1
7585,4,31140022,896,80,85,82.10,A-,1
7586,4,31140022,934,80,85,82.90,A-,1
7587,4,31140022,916,0,75,48.15,D,1
7588,4,31140022,941,55,79,61.60,C+,1
7589,4,31140022,935,75,87,74.70,B,1
7590,4,31140025,1047,72,74,62.65,C+,1
7591,4,31140013,887,0,69,30.15,E,1
7592,4,31140013,990,80,84,82.30,A-,1
7592,4,31140013,990,80,84,82.30,A-,1
7592,4,31140013,990,80,84,82.30,A-,1
7593,4,31140025,990,87,95,90.40,A,1
7593,4,31140025,990,87,95,90.40,A,1
7593,4,31140025,990,87,95,90.40,A,1
7594,4,31140013,896,80,85,82.10,A-,1
7594,4,31140013,896,80,85,82.10,A-,1
7594,4,31140013,896,80,85,82.10,A-,1
7595,4,31140025,896,80,84.6,84.10,A-,1
7595,4,31140025,896,80,84.6,84.10,A-,1
7595,4,31140025,896,80,84.6,84.10,A-,1
7596,4,31140013,935,85,87,87.90,A,1
7597,4,31140025,935,81,83,83.10,A-,1
7598,4,31140013,934,85,85,83.50,A-,1
7599,4,31140025,934,85,85,85.00,A,1
7600,4,31140013,916,60,60,63.60,C+,1
7601,4,31140025,916,85,85,87.10,A,1
7602,4,31140013,941,55,71,58.50,C,1
7603,4,31140025,943,73,73,73.00,B,1
7623,4,31140015,896,65,92.08,83.30,A-,1
7623,4,31140015,896,65,92.08,83.30,A-,1
7623,4,31140015,896,65,92.08,83.30,A-,1
7624,4,31140015,990,73,92,85.10,A,1
7624,4,31140015,990,73,92,85.10,A,1
7624,4,31140015,990,73,92,85.10,A,1
7625,4,31140015,934,80,90,85.30,A,1
7626,4,31140015,935,83,88,86.30,A,1
7627,4,31140015,916,70,76,73.60,B,1
7628,4,31140015,941,54,74,70.75,B,1
7629,4,31140015,887,38,62,43.90,D,1
7630,4,11140009,982,90,90,88.50,A,1
7631,4,11140009,974,98,98,97.10,A,1
7631,4,11140009,974,98,98,97.10,A,1
7632,4,11140009,1001,85,91.40,89.80,A,1
7632,4,11140009,1001,85,91.40,89.80,A,1
7633,4,11140009,1010,90,95,91.70,A,1
7633,4,11140009,1010,90,95,91.70,A,1
7634,4,11140009,999,92.5,93.31,91.80,A,1
7634,4,11140009,999,92.5,93.31,91.80,A,1
7634,4,11140009,999,92.5,93.31,91.80,A,1
7635,4,11140009,976,85,88,87.50,A,1
7635,4,11140009,976,85,88,87.50,A,1
7635,4,11140009,976,85,88,87.50,A,1
7636,4,11140009,1043,80,96,86.40,A,1
7636,7,11140009,1043,80,96,86.40,A,1
7636,6,11140009,1043,80,96,86.40,A,1
7637,4,31140027,934,80,85,82.30,A-,1
7638,4,31140027,990,78,85,82.30,A-,1
7638,4,31140027,990,78,85,82.30,A-,1
7638,4,31140027,990,78,85,82.30,A-,1
7639,4,31140027,896,85,85,85.00,A,1
7639,4,31140027,896,85,85,85.00,A,1
7639,4,31140027,896,85,85,85.00,A,1
7640,4,31140027,935,75,87,84.00,A-,1
7641,4,31140027,916,80,60,71.50,B,1
7642,4,31140027,887,0,73,25.55,E,1
7643,4,31140027,941,55,69,57.50,C,1
7644,4,31140006,990,75,80,78.40,B+,1
7644,4,31140006,990,75,80,78.40,B+,1
7644,4,31140006,990,75,80,78.40,B+,1
7645,4,31140016,990,79,80,79.60,B+,1
7645,4,31140016,990,79,80,79.60,B+,1
7645,4,31140016,990,79,80,79.60,B+,1
7646,4,31140006,896,69,82.9,79.50,B+,1
7646,4,31140006,896,69,82.9,79.50,B+,1
7646,4,31140006,896,69,82.9,79.50,B+,1
7647,4,31140016,896,0,85,42.50,D,1
7647,4,31140016,896,0,85,42.50,D,1
7647,4,31140016,896,0,85,42.50,D,1
7648,4,31140006,934,80,85,80.50,A-,1
7649,4,31140016,934,70,80,73.50,B,1
7650,4,31140006,935,85,86,87.10,A,1
7651,4,31140016,935,0,87,40.40,D,1
7652,4,31140006,916,78,78,76.20,B+,1
7653,4,31140016,916,0,60,34.50,E,1
7654,4,31140006,887,0,76,32.00,E,1
7655,4,31140016,887,,,0.00,E,1
7656,4,31140006,941,55,71,58.50,C,1
7657,4,31140016,941,,,0.00,E,1
7658,4,22140004,955,85,83,85.10,A,1
7659,4,22140015,955,65,72,73.13,B,1
7661,4,22140004,961,100,90,86.38,A,1
7662,4,22140004,951,47,10,50.85,D,1
7663,4,22140004,956,42.5,50,63.50,C+,1
7664,4,22140004,954,45,25,47.50,D,1
7665,4,22140004,959,40,50,49.50,D,1
7666,4,22140014,1044,69,50,65.65,B-,1
7667,4,22140014,955,65,73,70.05,B,1
7668,4,22140014,961,98,75,89.05,A,1
7669,4,22140014,951,64,59.1,73.14,B,1
7670,4,22140014,956,42.5,55,64.60,C+,1
7671,4,21140017,1037,72,74.50,70.60,B,1
7672,4,21140017,849,72,88,80.40,A-,1
7673,4,21140017,855,62,70,67.40,B-,1
7674,4,21140017,879,75,80,77.20,B+,1
7675,4,21140017,1041,85,96,88.60,A,1
7675,7,21140017,1041,85,96,88.60,A,1
7675,6,21140017,1041,85,96,88.60,A,1
7676,1,21140017,880,93,82,88.00,A,1
7676,6,21140017,880,93,82,88.00,A,1
7676,4,21140017,880,93,82,88.00,A,1
7676,6,21140017,880,93,82,88.00,A,1
7677,4,12140002,1015,83,90,85.00,A,1
7678,4,12140009,1015,63,88,76.20,B+,1
