ID,SemesterID,YearCode,NPM,ScheduleID,MKCode,MKName,MKNameEng,Evaluasi1,Evaluasi2,Evaluasi3,Evaluasi4,Evaluasi5,UTS,UAS,Score,Grade,Approval,TotalSKS
2741,4,20142,11140013,373,SOC2004,"Virtuous Leadership","Virtuous Leadership",90,85,,,,75,80,80.50,A-,1,2
2742,4,20142,11140015,373,SOC2004,"Virtuous Leadership","Virtuous Leadership",95,95,,,,85,85,88.00,A,1,2
2743,4,20142,11140018,373,SOC2004,"Virtuous Leadership","Virtuous Leadership",80,80,,,,78,79,78.95,B+,1,2
2744,4,20142,11140021,373,SOC2004,"Virtuous Leadership","Virtuous Leadership",75,75,,,,70,73,72.55,B,1,2
2745,4,20142,11140024,373,SOC2004,"Virtuous Leadership","Virtuous Leadership",40,65,,,,65,78,65.80,B-,1,2
2746,4,20142,11140026,373,SOC2004,"Virtuous Leadership","Virtuous Leadership",40,,,,,0,80,34.00,E,1,2
2747,4,20142,11140030,373,SOC2004,"Virtuous Leadership","Virtuous Leadership",90,85,,,,88,89,88.20,A,1,2
2748,4,20142,11140031,373,SOC2004,"Virtuous Leadership","Virtuous Leadership",75,75,,,,80,65,73.25,B,1,2
2749,4,20142,11140032,373,SOC2004,"Virtuous Leadership","Virtuous Leadership",70,75,,,,70,80,74.25,B,1,2
2751,4,20142,11140034,373,SOC2004,"Virtuous Leadership","Virtuous Leadership",65,65,,,,72,60,65.70,B-,1,2
2752,4,20142,11140035,373,SOC2004,"Virtuous Leadership","Virtuous Leadership",70,75,,,,82,83,79.50,B+,1,2
2753,4,20142,11140036,373,SOC2004,"Virtuous Leadership","Virtuous Leadership",82,80,,,,85,80,82.05,A-,1,2
2967,4,20142,11140005,548,SOC2005,"Economy in Archipelago","Economy in Archipelago",65,40,85,80,,77,80,75.20,B+,1,2
2968,4,20142,11140007,548,SOC2005,"Economy in Archipelago","Economy in Archipelago",75,70,,75,,80,93,77.05,B+,1,2
2969,4,20142,11140009,548,SOC2005,"Economy in Archipelago","Economy in Archipelago",90,80,78,85,,88,100,90.78,A,1,2
2970,4,20142,11140011,548,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,75,80,80,,80,85,81.38,A-,1,2
2971,4,20142,11140012,548,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,80,85,85,,90,90,87.75,A,1,2
2972,4,20142,11140014,548,SOC2005,"Economy in Archipelago","Economy in Archipelago",75,74,75,75,,80,80,78.43,B+,1,2
2974,4,20142,11140019,548,SOC2005,"Economy in Archipelago","Economy in Archipelago",75,75,74,75,,80,89,81.57,A-,1,2
2975,4,20142,11140020,548,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,80,85,85,,80,90,84.25,A-,1,2
2976,4,20142,11140022,548,SOC2005,"Economy in Archipelago","Economy in Archipelago",65,60,78,80,,79,83,77.93,B+,1,2
2977,4,20142,11140023,548,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,80,85,85,,82,88,84.25,A-,1,2
2978,4,20142,11140025,548,SOC2005,"Economy in Archipelago","Economy in Archipelago",90,80,78,80,,80,84,82.00,A-,1,2
2980,4,20142,11140038,548,SOC2005,"Economy in Archipelago","Economy in Archipelago",60,,85,80,,95,95,83.38,A-,1,2
2981,4,20142,11140006,550,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,75,73,75,,79,92,82.57,A-,1,2
2982,4,20142,11140008,550,SOC2005,"Economy in Archipelago","Economy in Archipelago",70,75,77,75,,80,75,76.53,B+,1,2
2983,4,20142,11140010,550,SOC2005,"Economy in Archipelago","Economy in Archipelago",70,75,83,75,,77,89,80.82,A-,1,2
2984,4,20142,11140013,550,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,75,73,78,,79,80,78.60,B+,1,2
2985,4,20142,11140015,550,SOC2005,"Economy in Archipelago","Economy in Archipelago",75,75,88,78,,90,88,86.00,A,1,2
2986,4,20142,11140018,550,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,75,73,75,,85,90,83.98,A-,1,2
2987,4,20142,11140021,550,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,80,80,80,,78,80,79.30,B+,1,2
2988,4,20142,11140024,550,SOC2005,"Economy in Archipelago","Economy in Archipelago",65,70,72,,,77,86,72.57,B,1,2
2989,4,20142,11140026,550,SOC2005,"Economy in Archipelago","Economy in Archipelago",75,60,68,70,,0,0,20.47,E,1,2
2990,4,20142,11140030,550,SOC2005,"Economy in Archipelago","Economy in Archipelago",75,75,88,78,,80,93,84.25,A-,1,2
2991,4,20142,11140031,550,SOC2005,"Economy in Archipelago","Economy in Archipelago",70,75,78,70,,75,82,76.93,B+,1,2
2992,4,20142,11140032,550,SOC2005,"Economy in Archipelago","Economy in Archipelago",70,75,,75,,80,90,76.00,B+,1,2
2994,4,20142,11140034,550,SOC2005,"Economy in Archipelago","Economy in Archipelago",75,75,,77,,85,86,76.87,B+,1,2
2995,4,20142,11140035,550,SOC2005,"Economy in Archipelago","Economy in Archipelago",75,75,75,77,,77,81,77.95,B+,1,2
2996,4,20142,11140036,550,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,80,80,80,,77,90,82.45,A-,1,2
2997,4,20142,11140005,552,SOC2005,"Economy in Archipelago","Economy in Archipelago",65,40,85,80,,77,80,75.20,B+,1,2
2998,4,20142,11140007,552,SOC2005,"Economy in Archipelago","Economy in Archipelago",75,70,,75,,80,93,77.05,B+,1,2
2999,4,20142,11140009,552,SOC2005,"Economy in Archipelago","Economy in Archipelago",90,80,78,85,,88,100,90.78,A,1,2
3000,4,20142,11140011,552,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,75,80,80,,80,85,81.38,A-,1,2
3001,4,20142,11140012,552,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,80,85,85,,90,90,87.75,A,1,2
3002,4,20142,11140014,552,SOC2005,"Economy in Archipelago","Economy in Archipelago",75,74,75,75,,80,80,78.43,B+,1,2
3004,4,20142,11140019,552,SOC2005,"Economy in Archipelago","Economy in Archipelago",75,75,74,75,,80,89,81.57,A-,1,2
3005,4,20142,11140020,552,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,80,85,85,,80,90,84.25,A-,1,2
3006,4,20142,11140022,552,SOC2005,"Economy in Archipelago","Economy in Archipelago",65,60,78,80,,79,83,77.93,B+,1,2
3007,4,20142,11140023,552,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,80,85,85,,82,88,84.25,A-,1,2
3008,4,20142,11140025,552,SOC2005,"Economy in Archipelago","Economy in Archipelago",90,80,78,80,,80,84,82.00,A-,1,2
3010,4,20142,11140038,552,SOC2005,"Economy in Archipelago","Economy in Archipelago",60,,85,80,,95,95,83.38,A-,1,2
3011,4,20142,11140006,554,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,75,73,75,,79,92,82.57,A-,1,2
3012,4,20142,11140008,554,SOC2005,"Economy in Archipelago","Economy in Archipelago",70,75,77,75,,80,75,76.53,B+,1,2
3013,4,20142,11140010,554,SOC2005,"Economy in Archipelago","Economy in Archipelago",70,75,83,75,,77,89,80.82,A-,1,2
3014,4,20142,11140013,554,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,75,73,78,,79,80,78.60,B+,1,2
3015,4,20142,11140015,554,SOC2005,"Economy in Archipelago","Economy in Archipelago",75,75,88,78,,90,88,86.00,A,1,2
3016,4,20142,11140018,554,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,75,73,75,,85,90,83.98,A-,1,2
3017,4,20142,11140021,554,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,80,80,80,,78,80,79.30,B+,1,2
3018,4,20142,11140024,554,SOC2005,"Economy in Archipelago","Economy in Archipelago",65,70,72,,,77,86,72.57,B,1,2
3019,4,20142,11140026,554,SOC2005,"Economy in Archipelago","Economy in Archipelago",75,60,68,70,,0,0,20.47,E,1,2
3020,4,20142,11140030,554,SOC2005,"Economy in Archipelago","Economy in Archipelago",75,75,88,78,,80,93,84.25,A-,1,2
3021,4,20142,11140031,554,SOC2005,"Economy in Archipelago","Economy in Archipelago",70,75,78,70,,75,82,76.93,B+,1,2
3022,4,20142,11140032,554,SOC2005,"Economy in Archipelago","Economy in Archipelago",70,75,,75,,80,90,76.00,B+,1,2
3024,4,20142,11140034,554,SOC2005,"Economy in Archipelago","Economy in Archipelago",75,75,,77,,85,86,76.87,B+,1,2
3025,4,20142,11140035,554,SOC2005,"Economy in Archipelago","Economy in Archipelago",75,75,75,77,,77,81,77.95,B+,1,2
3026,4,20142,11140036,554,SOC2005,"Economy in Archipelago","Economy in Archipelago",80,80,80,80,,77,90,82.45,A-,1,2
2754,4,20142,11140005,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",75,75,,,,67,94,78.85,B+,1,4
2755,4,20142,11140006,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,75,,,,63,74,72.70,B,1,4
2756,4,20142,11140007,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",85,85,,,,74,85,81.15,A-,1,4
2757,4,20142,11140008,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,80,,,,31,74,60.75,C+,1,4
2758,4,20142,11140009,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",100,100,,,,96,98,97.90,A,1,4
2759,4,20142,11140010,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,85,,,,52,79,70.60,B,1,4
2760,4,20142,11140011,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",100,100,,,,91,85,91.60,A,1,4
2761,4,20142,11140012,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,85,,,,91,96,90.20,A,1,4
2762,4,20142,11140013,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,80,,,,58,74,70.20,B,1,4
2763,4,20142,11140014,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,80,,,,85,87,85.70,A,1,4
2764,4,20142,11140015,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,90,,,,76,96,87.20,A,1,4
2766,4,20142,11140018,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",100,85,,,,61,80,77.10,B+,1,4
2767,4,20142,11140019,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,80,,,,76,81,78.95,B+,1,4
2768,4,20142,11140020,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,80,,,,65,93,79.30,B+,1,4
2769,4,20142,11140021,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,80,,,,56,77,70.55,B,1,4
2770,4,20142,11140022,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,85,,,,80,82,81.45,A-,1,4
2771,4,20142,11140023,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,90,,,,72,90,83.70,A-,1,4
2772,4,20142,11140024,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",70,70,,,,45,59,57.40,C,1,4
2773,4,20142,11140025,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,95,,,,79,70,79.90,B+,1,4
2774,4,20142,11140026,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",,,,,,7,25,11.20,E,1,4
2775,4,20142,11140030,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,100,,,,84,87,88.35,A,1,4
2776,4,20142,11140031,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",75,70,,,,66,74,70.75,B,1,4
2777,4,20142,11140032,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",95,95,,,,63,76,77.15,B+,1,4
2779,4,20142,11140034,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,80,,,,46,70,64.60,C+,1,4
2780,4,20142,11140035,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,85,,,,52,70,68.95,B-,1,4
2781,4,20142,11140036,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,90,,,,75,87,83.70,A-,1,4
2783,4,20142,11140038,379,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,85,,,,92,40,72.45,B,1,4
2784,4,20142,11140005,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",75,75,,,,67,94,78.85,B+,1,4
2785,4,20142,11140006,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,75,,,,63,74,72.70,B,1,4
2786,4,20142,11140007,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",85,85,,,,74,85,81.15,A-,1,4
2787,4,20142,11140008,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,80,,,,31,74,60.75,C+,1,4
2788,4,20142,11140009,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",100,100,,,,96,98,97.90,A,1,4
2789,4,20142,11140010,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,85,,,,52,79,70.60,B,1,4
2790,4,20142,11140011,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",100,100,,,,91,85,91.60,A,1,4
2791,4,20142,11140012,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,85,,,,91,96,90.20,A,1,4
2792,4,20142,11140013,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,80,,,,58,74,70.20,B,1,4
2793,4,20142,11140014,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,80,,,,85,87,85.70,A,1,4
2794,4,20142,11140015,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,90,,,,76,96,87.20,A,1,4
2796,4,20142,11140018,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",100,85,,,,61,80,77.10,B+,1,4
2797,4,20142,11140019,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,80,,,,76,81,78.95,B+,1,4
2798,4,20142,11140020,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,80,,,,65,93,79.30,B+,1,4
2799,4,20142,11140021,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,80,,,,56,77,70.55,B,1,4
2800,4,20142,11140022,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,85,,,,80,82,81.45,A-,1,4
2801,4,20142,11140023,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,90,,,,72,90,83.70,A-,1,4
2802,4,20142,11140024,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",70,70,,,,45,59,57.40,C,1,4
2803,4,20142,11140025,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,95,,,,79,70,79.90,B+,1,4
2804,4,20142,11140026,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",,,,,,7,25,11.20,E,1,4
2805,4,20142,11140030,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,100,,,,84,87,88.35,A,1,4
2806,4,20142,11140031,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",75,70,,,,66,74,70.75,B,1,4
2807,4,20142,11140032,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",95,95,,,,63,76,77.15,B+,1,4
2809,4,20142,11140034,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",80,80,,,,46,70,64.60,C+,1,4
2810,4,20142,11140035,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,85,,,,52,70,68.95,B-,1,4
2811,4,20142,11140036,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,90,,,,75,87,83.70,A-,1,4
2813,4,20142,11140038,519,SOC2006,"History of Global Economy Thought","History of Global Economy Thought",90,85,,,,92,40,72.45,B,1,4
2827,4,20142,12140001,444,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",62,60,65,,,62,85,70.15,B,1,4
2828,4,20142,12140002,444,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",75,80,80,,,88.5,65,77.22,B+,1,4
2829,4,20142,12140004,444,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",85,85,80,,,87.5,85,85.37,A,1,4
2830,4,20142,12140006,444,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",75,60,75,,,68,85,74.55,B,1,4
2831,4,20142,12140009,444,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",75,70,60,,,70,85,74.75,B,1,4
2832,4,20142,12140010,444,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",65,70,70,,,75,65,69.50,B-,1,4
2833,4,20142,12140003,447,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",84.76,,,,,79.5,77.50,80.38,A-,1,4
2835,4,20142,12140007,447,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",88.81,,,,,90.75,77.50,85.53,A,1,4
2836,4,20142,12140008,444,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",64,65,62,,,80,90,78.60,B+,1,4
2837,4,20142,12140011,447,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",90.00,,,,,89.5,80.00,86.33,A,1,4
2838,4,20142,12140013,447,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",84.05,,,,,82,80.00,81.91,A-,1,4
2839,4,20142,12140003,399,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",84.76,,,,,79.5,77.50,80.38,A-,1,4
2841,4,20142,12140007,399,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",88.81,,,,,90.75,77.50,85.53,A,1,4
2842,4,20142,12140008,394,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",64,65,62,,,80,90,78.60,B+,1,4
2843,4,20142,12140011,399,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",90.00,,,,,89.5,80.00,86.33,A,1,4
2844,4,20142,12140013,399,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",84.05,,,,,82,80.00,81.91,A-,1,4
2845,4,20142,12140001,394,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",62,60,65,,,62,85,70.15,B,1,4
2846,4,20142,12140002,394,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",75,80,80,,,88.5,65,77.22,B+,1,4
2847,4,20142,12140004,394,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",85,85,80,,,87.5,85,85.37,A,1,4
2848,4,20142,12140006,394,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",75,60,75,,,68,85,74.55,B,1,4
2849,4,20142,12140009,394,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",75,70,60,,,70,85,74.75,B,1,4
2850,4,20142,12140010,394,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",65,70,70,,,75,65,69.50,B-,1,4
3052,4,20142,12140015,447,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",88.81,,,,,86,82.50,85.62,A,1,4
3059,4,20142,12140015,399,UNI2005,"Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)","Thinking and Acting like an Entrepreneurial Leader 2 (TAEL 2)",88.81,,,,,86,82.50,85.62,A,1,4
2875,4,20142,12140001,459,SOC2002,"Quantitative Methods for Business Analytics 2","Quantitative Methods for Business Analytics 2",25,10,28,16,100,8,93,56.06,C,1,4
2876,4,20142,12140002,459,SOC2002,"Quantitative Methods for Business Analytics 2","Quantitative Methods for Business Analytics 2",68,83,80,49,85.71,83,93,86.03,A,1,4
2877,4,20142,12140004,459,SOC2002,"Quantitative Methods for Business Analytics 2","Quantitative Methods for Business Analytics 2",91,83,89,77,85.71,79,70,75.73,B+,1,4
2878,4,20142,12140006,459,SOC2002,"Quantitative Methods for Business Analytics 2","Quantitative Methods for Business Analytics 2",41,23,67.6,33,85.71,44,87,66.71,B-,1,4
2879,4,20142,12140009,459,SOC2002,"Quantitative Methods for Business Analytics 2","Quantitative Methods for Business Analytics 2",72,45,71,43,57.14,45,100,75.03,B+,1,4
2880,4,20142,12140010,459,SOC2002,"Quantitative Methods for Business Analytics 2","Quantitative Methods for Business Analytics 2",51,40,40,58,100,48,62,56.96,C,1,4
2881,4,20142,12140003,461,SOC2002,"Quantitative Methods for Business Analytics 2","Quantitative Methods for Business Analytics 2",86,53,97.8,82,100,52,88,76.35,B+,1,4
2883,4,20142,12140007,461,SOC2002,"Quantitative Methods for Business Analytics 2","Quantitative Methods for Business Analytics 2",56,50,21,51,100,56,83,69.42,B-,1,4
2884,4,20142,12140008,459,SOC2002,"Quantitative Methods for Business Analytics 2","Quantitative Methods for Business Analytics 2",72,71,83.6,41,100,81,79,78.50,B+,1,4
2885,4,20142,12140011,461,SOC2002,"Quantitative Methods for Business Analytics 2","Quantitative Methods for Business Analytics 2",96,100,100,100,100,96,100,98.64,A,1,4
2886,4,20142,12140013,461,SOC2002,"Quantitative Methods for Business Analytics 2","Quantitative Methods for Business Analytics 2",49,60,80,80,100,76,74.99,75.06,B+,1,4
